timestamp,raw_f0_j0,raw_f0_j1,raw_f0_j2,raw_f0_j3,raw_f0_j4,raw_f0_j5,raw_f0_j6,raw_f0_j7,raw_f1_j0,raw_f1_j1,raw_f1_j2,raw_f1_j3,raw_f1_j4,raw_f1_j5,raw_f1_j6,raw_f1_j7,raw_f2_j0,raw_f2_j1,raw_f2_j2,raw_f2_j3,raw_f2_j4,raw_f2_j5,raw_f2_j6,raw_f2_j7,raw_f3_j0,raw_f3_j1,raw_f3_j2,raw_f3_j3,raw_f3_j4,raw_f3_j5,raw_f3_j6,raw_f3_j7,raw_f4_j0,raw_f4_j1,raw_f4_j2,raw_f4_j3,raw_f4_j4,raw_f4_j5,raw_f4_j6,raw_f4_j7,filtered_f0_j0,filtered_f0_j1,filtered_f0_j2,filtered_f0_j3,filtered_f0_j4,filtered_f0_j5,filtered_f0_j6,filtered_f0_j7,filtered_f1_j0,filtered_f1_j1,filtered_f1_j2,filtered_f1_j3,filtered_f1_j4,filtered_f1_j5,filtered_f1_j6,filtered_f1_j7,filtered_f2_j0,filtered_f2_j1,filtered_f2_j2,filtered_f2_j3,filtered_f2_j4,filtered_f2_j5,filtered_f2_j6,filtered_f2_j7,filtered_f3_j0,filtered_f3_j1,filtered_f3_j2,filtered_f3_j3,filtered_f3_j4,filtered_f3_j5,filtered_f3_j6,filtered_f3_j7,filtered_f4_j0,filtered_f4_j1,filtered_f4_j2,filtered_f4_j3,filtered_f4_j4,filtered_f4_j5,filtered_f4_j6,filtered_f4_j7
0.003999233245849609,0.47239904181886416,-0.08151112673267498,-3.9092051416762206,3.664903790234275,-3.780342890366183,3.6100606297064908,-4.211801321091755,0.6099863413946857,0.22129023513658191,-1.1614995186644157,-3.6319211901965867,4.241332253683638,-4.20873317225104,3.6142793343624744,-3.586665994796038,0.2851460828839661,0.16184485134772542,-1.1488434046964666,-3.576310992458625,3.8206123439005704,-3.8509103137026317,3.6767928669920464,-3.8723873555876382,0.6974285833550681,0.13231391875584186,-1.2228624954787202,-3.757715292665909,3.853594943938258,-3.912273290516936,3.691750092590533,-3.8045045624868155,0.5704839250704778,0.08437409311966729,-1.485956258570046,-3.6254013739100674,3.8305838276328945,-3.90345236259988,3.7634680717422495,-3.85858068580442,0.6080687483692382,0.47239904181886416,-0.08151112673267498,-3.9092051416762206,3.664903790234275,-3.780342890366183,3.6100606297064908,-4.211801321091755,0.6099863413946857,0.22129023513658191,-1.1614995186644157,-3.6319211901965867,4.241332253683638,-4.20873317225104,3.6142793343624744,-3.586665994796038,0.2851460828839661,0.16184485134772542,-1.1488434046964666,-3.576310992458625,3.8206123439005704,-3.8509103137026317,3.6767928669920464,-3.8723873555876382,0.6974285833550681,0.13231391875584186,-1.2228624954787202,-3.757715292665909,3.853594943938258,-3.912273290516936,3.691750092590533,-3.8045045624868155,0.5704839250704778,0.08437409311966729,-1.485956258570046,-3.6254013739100674,3.8305838276328945,-3.90345236259988,3.7634680717422495,-3.85858068580442,0.6080687483692382
0.007514238357543945,0.5092168279074468,-0.09186612907008869,-3.8597312416196887,3.625017855304978,-3.7807264089712724,3.609293592496312,-4.212184839696844,0.6050005995285237,0.22857708863328044,-1.1415565511997676,-3.59778803434363,4.2252244722698835,-4.210650765276487,3.6169639645981007,-3.5905011808469323,0.2985692340620949,0.2715311724032929,-1.1649511861102204,-3.5747769180382667,3.809106785747888,-3.8466916090466494,3.6641367530240965,-3.874688467218175,0.7323287764182032,0.2090176397737212,-1.2918958443948108,-3.7389228810165287,3.800669376435921,-3.888495137001393,3.69328416701089,-3.8045045624868155,0.5758531855417292,0.18025374439201647,-1.4978453353278176,-3.643810266954358,3.73163602751983,-3.8520608695179006,3.7416075112521536,-3.8593477230145985,0.6122874530252216,0.4908079348631555,-0.08668862790138183,-3.8844681916479544,3.644960822769627,-3.780534649668728,3.6096771111014014,-4.2119930803943,0.6074934704616046,0.2249336618849312,-1.1515280349320918,-3.6148546122701086,4.233278362976761,-4.209691968763764,3.6156216494802873,-3.588583587821485,0.29185765847303047,0.21668801187550915,-1.1568972954033434,-3.575543955248446,3.8148595648242294,-3.8488009613746406,3.6704648100080712,-3.8735379114029067,0.7148786798866356,0.17066577926478155,-1.2573791699367654,-3.748319086841219,3.8271321601870896,-3.900384213759165,3.692517129800711,-3.8045045624868155,0.5731685553061034,0.13231391875584186,-1.491900796948932,-3.6346058204322125,3.781109927576362,-3.8777566160588903,3.7525377914972013,-3.858964204409509,0.6101781006972299
0.008514404296875,0.5092168279074468,-0.09109909185990994,-3.858197167199331,3.6246343366998888,-3.780342890366183,3.609293592496312,-4.212568358301934,0.6053841181336129,0.2327957932892638,-1.141940069804857,-3.596637478528362,4.225991509480062,-4.211801321091755,3.6169639645981007,-3.590117662241843,0.29895275266718424,0.27383228403382925,-1.1645676675051313,-3.576694511063714,3.8079562299326204,-3.8466916090466494,3.664520271629186,-3.874688467218175,0.7319452578131139,0.2113187514042576,-1.2930464002100797,-3.7396899182267074,3.8002858578308323,-3.8900292114217505,3.6929006484058005,-3.804121043881726,0.5758531855417292,0.18178781881237405,-1.4986123725379963,-3.6453443413747153,3.73163602751983,-3.8516773509128113,3.7419910298572443,-3.85858068580442,0.6119039344201322,0.5092168279074468,-0.09109909185990994,-3.8597312416196887,3.625017855304978,-3.780342890366183,3.609293592496312,-4.212184839696844,0.6053841181336129,0.22857708863328044,-1.141940069804857,-3.59778803434363,4.225991509480062,-4.210650765276487,3.6169639645981007,-3.590117662241843,0.2985692340620949,0.2715311724032929,-1.1645676675051313,-3.576310992458625,3.809106785747888,-3.8466916090466494,3.664520271629186,-3.874688467218175,0.7319452578131139,0.2090176397737212,-1.2918958443948108,-3.7396899182267074,3.800669376435921,-3.8900292114217505,3.6929006484058005,-3.8043128031842706,0.5758531855417292,0.18025374439201647,-1.4978453353278176,-3.643810266954358,3.73163602751983,-3.8520608695179006,3.7419910298572443,-3.85858068580442,0.6119039344201322
0.009513616561889648,0.509600346512536,-0.09109909185990994,-3.858197167199331,3.6246343366998888,-3.780342890366183,3.609293592496312,-4.212184839696844,0.6053841181336129,0.23202875607908502,-1.141940069804857,-3.596253959923273,4.225991509480062,-4.2114178024866655,3.6169639645981007,-3.5905011808469323,0.29895275266718424,0.27306524682365046,-1.1664852605305787,-3.5759274738535343,3.809106785747888,-3.846308090441559,3.664520271629186,-3.874688467218175,0.7319452578131139,0.2109352327991682,-1.2918958443948108,-3.7396899182267074,3.8002858578308323,-3.889262174211572,3.6929006484058005,-3.8045045624868155,0.5758531855417292,0.18217133741746344,-1.498228853932907,-3.6468784157950735,3.732786583335098,-3.8516773509128113,3.7412239926470647,-3.85858068580442,0.6119039344201322,0.5092168279074468,-0.09109909185990994,-3.858197167199331,3.6246343366998888,-3.780342890366183,3.609293592496312,-4.212184839696844,0.6053841181336129,0.23202875607908502,-1.141940069804857,-3.596637478528362,4.225991509480062,-4.210650765276487,3.6169639645981007,-3.590117662241843,0.29895275266718424,0.27306524682365046,-1.1645676675051313,-3.5759274738535343,3.809106785747888,-3.8466916090466494,3.664520271629186,-3.874688467218175,0.7319452578131139,0.2109352327991682,-1.2918958443948108,-3.7396899182267074,3.8002858578308323,-3.889262174211572,3.6929006484058005,-3.8045045624868155,0.5758531855417292,0.18178781881237405,-1.4978453353278176,-3.643810266954358,3.732786583335098,-3.8516773509128113,3.7419910298572443,-3.85858068580442,0.6119039344201322
0.010537385940551758,0.511901458143072,-0.09109909185990994,-3.8574301299891522,3.6246343366998888,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6053841181336129,0.23164523747399562,-1.141940069804857,-3.597404515738541,4.225607990874973,-4.211034283881576,3.6169639645981007,-3.5905011808469323,0.29895275266718424,0.27383228403382925,-1.165718223320399,-3.575543955248445,3.809106785747888,-3.846308090441559,3.664520271629186,-3.874688467218175,0.7323287764182032,0.21208578861443636,-1.2930464002100797,-3.740456955436886,3.8010528950410105,-3.8888786556064825,3.69328416701089,-3.8045045624868155,0.5754696669366399,0.18255485602255284,-1.497078298117638,-3.647261934400163,3.7324030647300086,-3.8509103137026317,3.7408404740419754,-3.85858068580442,0.6119039344201322,0.509600346512536,-0.09109909185990994,-3.858197167199331,3.6246343366998888,-3.780342890366183,3.609293592496312,-4.212184839696844,0.6053841181336129,0.23164523747399562,-1.141940069804857,-3.597404515738541,4.225991509480062,-4.211034283881576,3.6169639645981007,-3.5905011808469323,0.29895275266718424,0.27306524682365046,-1.1649511861102204,-3.5759274738535343,3.809106785747888,-3.846308090441559,3.664520271629186,-3.874688467218175,0.7323287764182032,0.2109352327991682,-1.2918958443948108,-3.7396899182267074,3.8010528950410105,-3.889262174211572,3.69328416701089,-3.8045045624868155,0.5754696669366399,0.18178781881237405,-1.4978453353278176,-3.6453443413747153,3.732786583335098,-3.8516773509128113,3.7416075112521536,-3.85858068580442,0.6119039344201322
0.011511802673339844,0.5111344209328933,-0.09033205464973108,-3.857046611384063,3.625017855304978,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6053841181336129,0.2331793118943532,-1.141940069804857,-3.5958704413181835,4.225607990874973,-4.212184839696844,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27383228403382925,-1.165718223320399,-3.575543955248445,3.808723267142799,-3.8478421648619174,3.664520271629186,-3.874688467218175,0.7319452578131139,0.21323634442970457,-1.2922793629999,-3.739306399621618,3.8002858578308323,-3.888495137001393,3.69328416701089,-3.8045045624868155,0.5758531855417292,0.18255485602255284,-1.4989958911430854,-3.6468784157950735,3.732786583335098,-3.8505267950975424,3.7408404740419754,-3.8593477230145985,0.6115204158150429,0.509600346512536,-0.09033205464973108,-3.858197167199331,3.625017855304978,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6053841181336129,0.23202875607908502,-1.141940069804857,-3.596637478528362,4.225607990874973,-4.2114178024866655,3.6165804459930113,-3.5905011808469323,0.29895275266718424,0.27383228403382925,-1.165718223320399,-3.575543955248445,3.809106785747888,-3.8466916090466494,3.664520271629186,-3.874688467218175,0.7319452578131139,0.2113187514042576,-1.2922793629999,-3.7396899182267074,3.800669376435921,-3.8888786556064825,3.69328416701089,-3.8045045624868155,0.5758531855417292,0.18255485602255284,-1.498228853932907,-3.6468784157950735,3.732786583335098,-3.8516773509128113,3.7408404740419754,-3.85858068580442,0.6119039344201322
0.012514352798461914,0.5107509023278041,-0.09033205464973108,-3.858197167199331,3.625017855304978,-3.7807264089712724,3.609293592496312,-4.211801321091755,0.6053841181336129,0.2335628304994426,-1.141940069804857,-3.5958704413181835,4.2252244722698835,-4.212568358301934,3.616196927387922,-3.5908846994520216,0.2993362712722745,0.27421580263891865,-1.1664852605305787,-3.575543955248445,3.808723267142799,-3.8470751276517388,3.664520271629186,-3.874688467218175,0.7311782206029342,0.21285282582461518,-1.2930464002100797,-3.7400734368317967,3.8002858578308323,-3.8888786556064825,3.693667685615979,-3.8045045624868155,0.5758531855417292,0.18332189323273163,-1.498228853932907,-3.6468784157950735,3.7324030647300086,-3.8509103137026317,3.7408404740419754,-3.8593477230145985,0.6119039344201322,0.5107509023278041,-0.09033205464973108,-3.858197167199331,3.625017855304978,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6053841181336129,0.2327957932892638,-1.141940069804857,-3.5958704413181835,4.225607990874973,-4.211801321091755,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27383228403382925,-1.165718223320399,-3.575543955248445,3.808723267142799,-3.8470751276517388,3.664520271629186,-3.874688467218175,0.7319452578131139,0.21208578861443636,-1.2930464002100797,-3.7396899182267074,3.8002858578308323,-3.8888786556064825,3.69328416701089,-3.8045045624868155,0.5758531855417292,0.18217133741746344,-1.498228853932907,-3.6468784157950735,3.7324030647300086,-3.8509103137026317,3.7408404740419754,-3.8593477230145985,0.6119039344201322
0.014515399932861328,0.5103673837227147,-0.09109909185990994,-3.8562795741738842,3.625017855304978,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6057676367387023,0.2331793118943532,-1.1415565511997676,-3.596637478528362,4.225991509480062,-4.211801321091755,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27498283984909744,-1.165718223320399,-3.576310992458625,3.808723267142799,-3.8470751276517388,3.664520271629186,-3.874688467218175,0.7319452578131139,0.213619863034794,-1.2918958443948108,-3.739306399621618,3.7995188206206536,-3.8888786556064825,3.693667685615979,-3.8045045624868155,0.5754696669366399,0.18408893044291041,-1.4993794097481747,-3.646494897189984,3.7324030647300086,-3.8505267950975424,3.7408404740419754,-3.8593477230145985,0.6119039344201322,0.5107509023278041,-0.09109909185990994,-3.8574301299891522,3.625017855304978,-3.780342890366183,3.609293592496312,-4.211801321091755,0.6057676367387023,0.2331793118943532,-1.1415565511997676,-3.596637478528362,4.225607990874973,-4.211801321091755,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27383228403382925,-1.165718223320399,-3.5759274738535343,3.808723267142799,-3.8470751276517388,3.664520271629186,-3.874688467218175,0.7319452578131139,0.21285282582461518,-1.2922793629999,-3.7396899182267074,3.8002858578308323,-3.8888786556064825,3.693667685615979,-3.8045045624868155,0.5754696669366399,0.18255485602255284,-1.498228853932907,-3.6468784157950735,3.7324030647300086,-3.8509103137026317,3.7408404740419754,-3.8593477230145985,0.6119039344201322
0.014515399932861328,0.5111344209328933,-0.08994853604464177,-3.8562795741738842,3.6246343366998888,-3.7807264089712724,3.609293592496312,-4.211801321091755,0.6057676367387023,0.23202875607908502,-1.140789513989589,-3.5958704413181835,4.2252244722698835,-4.211801321091755,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27498283984909744,-1.1664852605305787,-3.5751604366433556,3.808723267142799,-3.847458646256828,3.664520271629186,-3.874304948613086,0.7311782206029342,0.213619863034794,-1.2926628816049903,-3.7396899182267074,3.800669376435921,-3.889262174211572,3.69328416701089,-3.804888081091905,0.5754696669366399,0.18408893044291041,-1.4993794097481747,-3.647261934400163,3.7324030647300086,-3.8505267950975424,3.7408404740419754,-3.8593477230145985,0.6119039344201322,0.5111344209328933,-0.09109909185990994,-3.8562795741738842,3.625017855304978,-3.7807264089712724,3.609293592496312,-4.211801321091755,0.6057676367387023,0.2331793118943532,-1.1415565511997676,-3.596253959923273,4.225607990874973,-4.211801321091755,3.6165804459930113,-3.5905011808469323,0.2993362712722745,0.27498283984909744,-1.1664852605305787,-3.5759274738535343,3.808723267142799,-3.8470751276517388,3.664520271629186,-3.874304948613086,0.7319452578131139,0.213619863034794,-1.2926628816049903,-3.7396899182267074,3.8002858578308323,-3.8888786556064825,3.69328416701089,-3.8045045624868155,0.5754696669366399,0.18408893044291041,-1.4993794097481747,-3.6468784157950735,3.7324030647300086,-3.8505267950975424,3.7408404740419754,-3.8593477230145985,0.6119039344201322
0.01618337631225586,0.511901458143072,-0.09109909185990994,-3.857046611384063,3.623867299489709,-3.7807264089712724,3.6096771111014014,-4.212184839696844,0.6053841181336129,0.23509690491980018,-1.1411730325946783,-3.595486922713094,4.224840953664795,-4.213335395512112,3.6165804459930113,-3.5905011808469323,0.29971978987736386,0.27459932124400804,-1.165718223320399,-3.575543955248445,3.809106785747888,-3.8470751276517388,3.6641367530240965,-3.874688467218175,0.7307947019978449,0.21400338163988336,-1.2918958443948108,-3.739306399621618,3.8002858578308323,-3.889262174211572,3.6929006484058005,-3.8045045624868155,0.5758531855417292,0.1844724490479998,-1.4989958911430854,-3.6480289716103416,3.732786583335098,-3.849376239282275,3.7408404740419754,-3.858964204409509,0.6115204158150429,0.5111344209328933,-0.09109909185990994,-3.857046611384063,3.6246343366998888,-3.7807264089712724,3.6096771111014014,-4.212184839696844,0.6053841181336129,0.2331793118943532,-1.1415565511997676,-3.5958704413181835,4.2252244722698835,-4.212184839696844,3.6165804459930113,-3.5905011808469323,0.29895275266718424,0.27421580263891865,-1.165718223320399,-3.575543955248445,3.809106785747888,-3.8470751276517388,3.664520271629186,-3.874304948613086,0.7311782206029342,0.21323634442970457,-1.2922793629999,-3.739306399621618,3.8002858578308323,-3.889262174211572,3.69328416701089,-3.8045045624868155,0.5758531855417292,0.18332189323273163,-1.4989958911430854,-3.647261934400163,3.732786583335098,-3.8505267950975424,3.7408404740419754,-3.858964204409509,0.6119039344201322
