timestamp,raw_f0_j0,raw_f0_j1,raw_f0_j2,raw_f0_j3,raw_f0_j4,raw_f0_j5,raw_f0_j6,raw_f0_j7,raw_f1_j0,raw_f1_j1,raw_f1_j2,raw_f1_j3,raw_f1_j4,raw_f1_j5,raw_f1_j6,raw_f1_j7,raw_f2_j0,raw_f2_j1,raw_f2_j2,raw_f2_j3,raw_f2_j4,raw_f2_j5,raw_f2_j6,raw_f2_j7,raw_f3_j0,raw_f3_j1,raw_f3_j2,raw_f3_j3,raw_f3_j4,raw_f3_j5,raw_f3_j6,raw_f3_j7,raw_f4_j0,raw_f4_j1,raw_f4_j2,raw_f4_j3,raw_f4_j4,raw_f4_j5,raw_f4_j6,raw_f4_j7
0.0,0.058965985532494235,-0.9958194812657973,-3.600089145974167,3.636523413457659,-3.9072875486507734,3.6112111855217597,-4.027712390648844,0.38677851323265694,0.08552464893493546,-0.8286053694468198,-3.851293832307722,3.8616488346451354,-4.202596874569609,4.171531867557368,-4.098663332590382,0.6916758042787264,-0.011122039547592952,-0.9985041115014225,-3.690983055380354,3.751962513589568,-4.1067172232972595,3.805271599696994,-4.06836536278832,0.6502557949290722,-0.2082506025635427,-0.9881491091640091,-3.737005287991081,3.662219159998649,-4.026178316228487,3.9674999696498086,-4.186105574550765,0.7465189648065106,-0.36165804459930123,-0.9290872439802416,-3.6096771111014014,3.6342223018271236,-3.8950149532879133,3.6181145204133682,-3.9510086696309643,0.5605124413381528
0.005513668060302734,0.058965985532494235,-0.9962029998708867,-3.600472664579256,3.6369069320627485,-3.910739216096578,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.851293832307722,3.8627993904604034,-4.203363911779788,4.171531867557368,-4.098663332590382,0.6912922856736371,-0.011889076757771571,-0.9977370742912439,-3.690599536775265,3.7523460321946573,-4.105566667481992,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.20901763977372131,-0.9873820719538305,-3.735854732175813,3.6629861972088276,-4.025411279018307,3.9667329324396303,-4.186105574550765,0.7465189648065106,-0.36050748878403327,-0.9279366881649737,-3.61044414831158,3.6342223018271236,-3.895781990498092,3.617731001808279,-3.951775706841144,0.5593618855228849
0.010512828826904297,0.058965985532494235,-0.9962029998708867,-3.600472664579256,3.6369069320627485,-3.910739216096578,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.851293832307722,3.8627993904604034,-4.203363911779788,4.171531867557368,-4.098663332590382,0.6912922856736371,-0.011889076757771571,-0.9977370742912439,-3.690599536775265,3.7523460321946573,-4.105566667481992,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.20901763977372131,-0.9873820719538305,-3.735854732175813,3.6629861972088276,-4.025411279018307,3.9667329324396303,-4.186105574550765,0.7465189648065106,-0.36050748878403327,-0.9279366881649737,-3.61044414831158,3.6342223018271236,-3.895781990498092,3.617731001808279,-3.951775706841144,0.5593618855228849
0.012511730194091797,0.058965985532494235,-0.9962029998708867,-3.600472664579256,3.6369069320627485,-3.910739216096578,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.851293832307722,3.8627993904604034,-4.203363911779788,4.171531867557368,-4.098663332590382,0.6912922856736371,-0.011889076757771571,-0.9977370742912439,-3.690599536775265,3.7523460321946573,-4.105566667481992,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.20901763977372131,-0.9873820719538305,-3.735854732175813,3.6629861972088276,-4.025411279018307,3.9667329324396303,-4.186105574550765,0.7465189648065106,-0.36050748878403327,-0.9279366881649737,-3.61044414831158,3.6342223018271236,-3.895781990498092,3.617731001808279,-3.951775706841144,0.5593618855228849
0.013512134552001953,0.058965985532494235,-0.9962029998708867,-3.600472664579256,3.6369069320627485,-3.910739216096578,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.851293832307722,3.8627993904604034,-4.203363911779788,4.171531867557368,-4.098663332590382,0.6912922856736371,-0.011889076757771571,-0.9977370742912439,-3.690599536775265,3.7523460321946573,-4.105566667481992,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.20901763977372131,-0.9873820719538305,-3.735854732175813,3.6629861972088276,-4.025411279018307,3.9667329324396303,-4.186105574550765,0.7465189648065106,-0.36050748878403327,-0.9279366881649737,-3.61044414831158,3.6342223018271236,-3.895781990498092,3.617731001808279,-3.951775706841144,0.5593618855228849
0.016513347625732422,0.05934950413758454,-0.9962029998708867,-3.5997056273690777,3.6369069320627485,-3.9115062533067566,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.8520608695179006,3.8616488346451354,-4.202980393174699,4.171915386162457,-4.098663332590382,0.6912922856736371,-0.011122039547592952,-0.9981205928963331,-3.690983055380354,3.751962513589568,-4.106333704692171,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.19367689557014495,-0.9862315161385616,-3.7362382507809024,3.663369715813918,-4.025794797623398,3.967116451044719,-4.185722055945676,0.7461354462014214,-0.3620415632043905,-0.9267861323497057,-3.6100606297064908,3.633455264616945,-3.8953984718930026,3.617731001808279,-3.9513921882360545,0.5593618855228849
0.01751995086669922,0.05934950413758454,-0.9962029998708867,-3.5997056273690777,3.6369069320627485,-3.9115062533067566,3.6119782227319384,-4.025794797623398,0.3852444388122987,0.08629168614511426,-0.8301394438671774,-3.8520608695179006,3.8616488346451354,-4.202980393174699,4.171915386162457,-4.098663332590382,0.6912922856736371,-0.011122039547592952,-0.9981205928963331,-3.690983055380354,3.751962513589568,-4.106333704692171,3.8056551183020835,-4.068748881393409,0.6498722763239828,-0.19367689557014495,-0.9862315161385616,-3.7362382507809024,3.663369715813918,-4.025794797623398,3.967116451044719,-4.185722055945676,0.7461354462014214,-0.3620415632043905,-0.9267861323497057,-3.6100606297064908,3.633455264616945,-3.8953984718930026,3.617731001808279,-3.9513921882360545,0.5593618855228849
0.027520418167114258,0.06126709716303108,-0.9962029998708867,-3.6008561831843453,3.6372904506678387,-3.915341439357651,3.612745259942117,-4.025411279018307,0.38371036439194145,0.08629168614511426,-0.8309064810773562,-3.851293832307722,3.8604982788298674,-4.202980393174699,4.172298904767547,-4.099046851195472,0.6916758042787264,-0.012272595362860881,-0.9969700370810652,-3.692133611195622,3.7508119577743004,-4.105950186087081,3.8056551183020835,-4.068748881393409,0.6494887577188935,-0.19367689557014495,-0.9850809603232936,-3.7362382507809024,3.6629861972088276,-4.025027760413218,3.9659658952294516,-4.186105574550765,0.7461354462014214,-0.36165804459930123,-0.9244850207191689,-3.61044414831158,3.635372857642391,-3.8950149532879133,3.617731001808279,-3.952159225446233,0.5589783669177956
0.03264951705932617,0.06356820879356793,-0.9942854068454391,-3.6008561831843453,3.6392080436932854,-3.9180260695932767,3.6135122971522957,-4.025027760413218,0.38217628997158426,0.08629168614511426,-0.8309064810773562,-3.8516773509128113,3.861265316040046,-4.202596874569609,4.172298904767547,-4.099430369800561,0.6920593228838168,-0.01342315117812881,-0.9962029998708867,-3.691750092590533,3.7523460321946573,-4.105950186087081,3.8056551183020835,-4.06836536278832,0.6498722763239828,-0.2082506025635427,-0.9835468859029365,-3.7362382507809024,3.663753234419007,-4.0246442418081285,3.9655823766243623,-4.1864890931558545,0.7461354462014214,-0.36165804459930123,-0.9241015021140796,-3.6108276669166695,3.6342223018271236,-3.8953984718930026,3.617731001808279,-3.951775706841144,0.5593618855228849
0.03365826606750488,0.06356820879356793,-0.9942854068454391,-3.6008561831843453,3.6392080436932854,-3.9180260695932767,3.6135122971522957,-4.025027760413218,0.38217628997158426,0.08629168614511426,-0.8309064810773562,-3.8516773509128113,3.861265316040046,-4.202596874569609,4.172298904767547,-4.099430369800561,0.6920593228838168,-0.01342315117812881,-0.9962029998708867,-3.691750092590533,3.7523460321946573,-4.105950186087081,3.8056551183020835,-4.06836536278832,0.6498722763239828,-0.2082506025635427,-0.9835468859029365,-3.7362382507809024,3.663753234419007,-4.0246442418081285,3.9655823766243623,-4.1864890931558545,0.7461354462014214,-0.36165804459930123,-0.9241015021140796,-3.6108276669166695,3.6342223018271236,-3.8953984718930026,3.617731001808279,-3.951775706841144,0.5593618855228849
